amt.pledged,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
51260,Janelle Asselin,Anthologies,usd,39000,"Los Angeles, CA",1430,"[61, 18, 328, 40, 743, 134, 7, 5, 49, 12, 3, 1, 0, 0, 3, 2, 1, 3, 1, 0, 2, 1, 0, 1, 0, 0]","[5.0, 10.0, 15.0, 20.0, 25.0, 40.0, 55.0, 65.0, 70.0, 85.0, 90.0, 125.0, 125.0, 125.0, 125.0, 150.0, 175.0, 200.0, 200.0, 200.0, 225.0, 250.0, 300.0, 300.0, 300.0, 300.0]",Fresh Romance Special Print Edition,/projects/1321922596/fresh-romance-special-print-edition
23324,Raging Mammoth,Product Design,usd,20000,"Tucson, AZ",1430,"[2, 500, 707, 216]","[3.0, 10.0, 12.0, 25.0]",The Beer Tusk. The Tool that Shotguns a Beer Can Perfectly.,/projects/ragingmammoth/the-beer-tusk-the-tool-that-shotguns-a-beer-can-pe
74739,Spellbind Studios,Video Games,usd,70000,"San Francisco, CA",1429,"[33, 731, 209, 87, 118, 40, 106, 27, 30, 8, 14, 6, 1]","[1.0, 15.0, 25.0, 35.0, 45.0, 55.0, 65.0, 75.0, 100.0, 250.0, 500.0, 1000.0, 5000.0]",Rogue Wizards RPG - Fantasy Roguelike Role Playing Game,/projects/180322771/rogue-wizards-fantasy-role-playing-game-rpg
86334,Dallas Graham,Children's Books,usd,75000,"Salt Lake City, UT",1428,"[170, 120, 321, 165, 163, 30, 9, 7, 2, 0]","[5.0, 10.0, 25.0, 50.0, 100.0, 250.0, 500.0, 1000.0, 3000.0, 5000.0]",The Red Fred Project: 50 Books by 50 Critically-ill Children,/projects/2069622302/the-red-fred-project-50-books-by-50-critically-ill
117522,Queen Games,Tabletop Games,usd,10000,"Dallas, TX",1428,"[350, 250, 150, 150, 37, 95, 330, 56]","[60.0, 65.0, 67.0, 68.0, 70.0, 90.0, 110.0, 120.0]",Fresco Big Box,/projects/1016374822/fresco-big-box
63163,Custom SLR,Product Design,usd,15000,"San Francisco, CA",1428,"[6, 2, 1312, 49, 50]","[5.0, 25.0, 35.0, 50.0, 100.0]",C-Loop - Camera Strap Mount Solution,/projects/customslr/c-loop-camera-strap-mount-solution
239094,iWinks LLC,Wearables,usd,90000,"San Diego, CA",1428,"[123, 12, 12, 100, 399, 580, 116, 46, 8, 2, 0]","[1.0, 15.0, 25.0, 150.0, 160.0, 175.0, 200.0, 250.0, 500.0, 1000.0, 10000.0]",Aurora Dreamband,/projects/iwinks/the-aurora-dream-enhancing-headband
86250,designed by m,Product Design,usd,20000,"Miami, FL",1426,"[33, 300, 733, 300, 48]","[1.0, 45.0, 55.0, 65.0, 65.0]",AL13 Premium UltraThin Aerospace Aluminium Bumper for iPhone,/projects/designedbym/al13-ultra-thin-aerospace-aluminium-bumper-for-iph
142940,Justin Nagelberg & Matthew Waldman,Product Design,usd,30000,"New York, NY",1426,"[33, 499, 631, 193, 6, 4]","[10.0, 69.0, 89.0, 169.0, 409.0, 799.0]",Sa\u2122: The Umbrella Reimagined,/projects/860103721/satm-the-umbrella-reimagined
58924,Uusi,Design,usd,18000,"Chicago, IL",1426,"[50, 50, 50, 50, 217, 43, 448, 109, 34, 58, 11, 14, 119, 17, 48, 5, 2, 36, 19, 10, 1, 20, 5, 1]","[9.0, 9.0, 10.0, 10.0, 11.0, 11.0, 20.0, 30.0, 30.0, 35.0, 40.0, 40.0, 55.0, 60.0, 65.0, 108.0, 108.0, 108.0, 135.0, 150.0, 150.0, 220.0, 220.0, 750.0]",PAGAN  Custom Playing Cards,/projects/1244376122/pagan-custom-playing-cards
88812,Michael Mindes,Tabletop Games,usd,60000,"Mountain Green, UT",1425,"[21, 58, 1190, 3, 16, 102]","[1.0, 45.0, 60.0, 61.0, 61.0, 61.0]",Chimera Station - Deluxe,/projects/michaelmindes/chimera-station-deluxe
75949,Jordis,Music,usd,33300,"Los Angeles, CA",1424,"[24, 18, 16, 304, 125, 101, 51, 277, 140, 172, 25, 24, 52, 10, 8, 1, 17, 8, 5, 1, 8, 2, 0, 0, 1, 1, 1, 3, 0, 1, 0, 0, 0]","[1.0, 3.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 50.0, 65.0, 75.0, 100.0, 150.0, 200.0, 300.0, 350.0, 400.0, 450.0, 450.0, 500.0, 500.0, 500.0, 500.0, 550.0, 750.0, 750.0, 1500.0, 2000.0, 2500.0, 3330.0, 5000.0, 5000.0]",JORDIS UNGA is making her debut record!!,/projects/jordis/jordis-unga-is-making-her-debut-record
173679,Japanime Games,Tabletop Games,usd,20000,"Portland, OR",1424,"[21, 599, 44, 655, 53, 30]","[25.0, 50.0, 60.0, 75.0, 90.0, 300.0]",Tanto Cuore: Oktoberfest Edition Card Game,/projects/370924922/tanto-cuore-oktoberfest-edition-card-game
84460,Wyrmwood Gaming,Tabletop Games,usd,2000,"East Taunton, MA",1423,"[13, 59, 20, 65, 20, 57, 99, 94, 20, 200, 50, 10, 222, 10, 60, 25, 76, 15, 20, 15, 5, 15, 9, 5, 25, 2, 11, 8, 10, 10, 5, 5, 25, 5, 5, 10, 10, 15, 10, 6, 10, 5, 5, 25, 11, 10, 5, 1]","[1.0, 1.0, 5.0, 20.0, 20.0, 20.0, 25.0, 25.0, 25.0, 30.0, 30.0, 30.0, 30.0, 30.0, 35.0, 35.0, 35.0, 35.0, 40.0, 40.0, 40.0, 45.0, 45.0, 45.0, 50.0, 50.0, 50.0, 50.0, 50.0, 55.0, 60.0, 60.0, 65.0, 65.0, 65.0, 70.0, 70.0, 75.0, 75.0, 75.0, 80.0, 80.0, 90.0, 100.0, 100.0, 125.0, 300.0, 1500.0]",The Dice Vault: A Handcrafted Wooden Case for Gaming Dice,/projects/wyrmwood/the-dice-vault-a-handcrafted-wooden-case-for-gamin
129906,Boombotix,Product Design,usd,27000,"San Francisco, CA",1423,"[11, 7, 299, 544, 213, 172, 148, 4, 0, 0]","[5.0, 30.0, 75.0, 80.0, 80.0, 80.0, 100.0, 300.0, 3000.0, 5000.0]",Boombot REX Ultraportable Speaker,/projects/boombotix/boombot-rex-ultraportable-speaker
157404,James Kornacki,Product Design,usd,100000,"Chicago, IL",1423,"[250, 291, 249, 56, 209, 194, 11, 24, 53, 51]","[50.0, 60.0, 80.0, 90.0, 100.0, 100.0, 110.0, 160.0, 180.0, 200.0]",\xdcllo\u2014The Wine Purifier,/projects/1831792426/ullothe-wine-purifier
60890,Chris Wilkins,Publishing,gbp,25000,"Kenilworth, UK",1422,"[64, 250, 200, 250, 308, 13, 28, 41, 8, 0, 3, 12, 12, 98, 0, 13, 38, 6, 12, 42, 1, 12, 0, 9]","[14.0, 29.0, 36.0, 43.0, 51.0, 58.0, 65.0, 72.0, 72.0, 72.0, 80.0, 87.0, 87.0, 87.0, 87.0, 94.0, 94.0, 94.0, 94.0, 101.0, 108.0, 130.0, 145.0, 202.0]",The story of the Commodore Amiga in pixels,/projects/47744432/the-story-of-the-commodore-amiga-in-pixels
36288,Robert Burke,Tabletop Games,usd,12000,"Charlotte, NC",1422,"[23, 23, 833, 59, 126, 16, 22, 258, 59]","[1.0, 3.0, 12.0, 15.0, 16.0, 20.0, 34.0, 35.0, 40.0]",The Draco Magi Expansion,/projects/478379924/the-draco-magi-expansion
154929,Jesse Singer,Musical,usd,150000,"London, UK",1421,"[100, 73, 83, 406, 43, 52, 105, 13, 231, 18, 42, 32, 25, 22, 7, 10, 70, 2, 10, 2, 0, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2]","[1.0, 5.0, 10.0, 25.0, 35.0, 35.0, 35.0, 45.0, 50.0, 70.0, 100.0, 100.0, 100.0, 110.0, 200.0, 250.0, 300.0, 400.0, 500.0, 750.0, 875.0, 1000.0, 1350.0, 1500.0, 2000.0, 2500.0, 2500.0, 2750.0, 3500.0, 4250.0, 4750.0, 4750.0, 4750.0, 5000.0, 8750.0, 9000.0, 9250.0, 10000.0]",AMERICAN PSYCHO,/projects/1798121016/american-psycho
62716,sjlykowski,Tabletop Games,usd,10000,"Chicago, IL",1421,"[36, 100, 146, 8, 109, 100, 150, 304, 400, 0, 8, 52]","[1.0, 27.0, 28.0, 29.0, 29.0, 37.0, 38.0, 39.0, 39.0, 70.0, 80.0, 150.0]",Nova Cry: Redux--A 30-Minute Sci-Fi Card Game,/projects/eratheboardgame/nova-cry-redux-a-30-minute-sci-fi-card-game
50350,Josh Mattingly,Video Games,usd,35000,"Los Angeles, CA",1420,"[66, 261, 706, 163, 25, 95, 22, 2, 0]","[5.0, 10.0, 25.0, 40.0, 50.0, 85.0, 100.0, 3500.0, 8000.0]",Indie Statik,/projects/877458309/indie-statik
49903,"Paul, Chris and Leigh",Food,usd,40000,"San Francisco, CA",1420,"[6, 417, 484, 135, 120, 13, 3, 20, 135, 39, 10, 12, 0]","[5.0, 10.0, 23.0, 35.0, 48.0, 60.0, 70.0, 70.0, 85.0, 125.0, 125.0, 250.0, 3000.0]",Honey Badger BBQ Sauce,/projects/1741354615/honey-badger-bbq-sauce-0
153362,The Amazing Acrocats,Spaces,usd,150000,"Chicago, IL",1420,"[116, 6, 91, 98, 262, 112, 62, 26, 80, 62, 32, 90, 29, 23, 38, 11, 9, 16, 3, 3, 3, 0, 1, 1, 1, 4]","[1.0, 1.0, 12.0, 17.0, 25.0, 42.0, 50.0, 50.0, 50.0, 75.0, 90.0, 100.0, 125.0, 150.0, 185.0, 250.0, 300.0, 500.0, 500.0, 600.0, 1500.0, 2000.0, 2000.0, 4000.0, 6000.0, 9999.0]",The Acro Cats Mobile Foster and Kitty Tour Bus,/projects/tunaandtherockcats/the-acro-cats-mobile-foster-and-kitty-tour-bus
55294,Jeff Gracia: Greenbrier Games,Tabletop Games,usd,25000,"Marlborough, MA",1420,"[34, 903, 77, 172, 61, 52, 10, 37, 23, 32]","[5.0, 25.0, 45.0, 50.0, 70.0, 70.0, 100.0, 100.0, 125.0, 125.0]",Ninja Dice,/projects/greenbriergames/ninja-dice
87935,Pelgrane Press,Tabletop Games,gbp,10000,"London, UK",1420,"[475, 22, 86, 99, 287, 156, 10, 76, 92, 14, 10, 10, 5, 10, 20, 0, 10, 15, 1, 1, 0, 0, 0, 0, 0]","[24.0, 32.0, 40.0, 64.0, 80.0, 120.0, 160.0, 160.0, 160.0, 176.0, 200.0, 240.0, 240.0, 280.0, 280.0, 360.0, 400.0, 400.0, 440.0, 640.0, 800.0, 1200.0, 1599.0, 3199.0, 6398.0]",The Dracula Dossier,/projects/1721105501/the-dracula-dossier
65172,Gilad Arwatz,Gadgets,usd,55000,"New York, NY",1420,"[85, 155, 229, 158, 103, 8, 43, 216, 100, 41, 18, 73, 18, 85, 1, 30, 5, 4]","[1.0, 19.0, 19.0, 21.0, 23.0, 25.0, 26.0, 30.0, 40.0, 42.0, 43.0, 44.0, 50.0, 52.0, 99.0, 180.0, 220.0, 1000.0]",ClickStick: The World's First Smart Eco-friendly Deodorant,/projects/1317482922/clickstick-the-worlds-first-smart-deodorant-applic
40976,Ursa Major,Product Design,usd,10000,"Burlington, VT",1419,"[579, 500, 208, 94, 33]","[15.0, 25.0, 30.0, 50.0, 99.0]",Hoppin' Fresh: All-Natural Deodorant That Really Works,/projects/ursamajor/hoppin-fresh-all-natural-deodorant-that-really-wor
177266,Slava Menn,Product Design,usd,24000,"Cambridge, MA",1419,"[11, 87, 75, 36, 38, 234, 11, 802, 69, 14, 0]","[29.0, 45.0, 60.0, 65.0, 90.0, 99.0, 119.0, 129.0, 149.0, 250.0, 299.0]",FORTIFIED: Bike Lights That Last Forever. We Promise.,/projects/gotham/fortified-bike-lights-that-last-forever-we-promise
117134,Top Cow Productions,Comic Books,usd,75000,"Los Angeles, CA",1419,"[70, 53, 36, 77, 215, 7, 38, 622, 38, 61, 5, 18, 5, 122, 3, 14, 6, 0, 5, 2, 4, 3, 0, 0, 1, 0, 0, 0]","[1.0, 10.0, 10.0, 15.0, 25.0, 25.0, 40.0, 50.0, 70.0, 75.0, 75.0, 100.0, 100.0, 150.0, 250.0, 500.0, 500.0, 600.0, 1000.0, 1500.0, 2000.0, 2500.0, 2700.0, 3500.0, 5000.0, 5200.0, 10000.0, 10000.0]",Cyber Force Returns!,/projects/620244384/cyber-force-returns
63158,Christopher Frederick,Product Design,usd,4500,"Fredericksburg, VA",1418,"[32, 220, 241, 4, 28, 212, 261, 30, 43, 55, 50, 46, 1, 3, 123, 27, 36]","[1.0, 22.0, 22.0, 26.0, 26.0, 38.0, 38.0, 43.0, 43.0, 44.0, 58.0, 58.0, 62.0, 62.0, 76.0, 86.0, 118.0]",Boss - A Titanium multi-tool that puts you in charge.,/projects/817146541/boss-a-titanium-mutli-tool-that-puts-you-in-charge
70064,Jennifer Muhm & Malorie Catchpole,Childrenswear,usd,45000,"Seattle, WA",1417,"[68, 54, 618, 192, 35, 141, 67, 27, 99, 17, 6, 3]","[1.0, 15.0, 25.0, 35.0, 45.0, 55.0, 75.0, 100.0, 115.0, 225.0, 500.0, 1000.0]",buddingSTEM,/projects/buddingstem/buddingstem
241948,Medical I Movie LLC,Documentary,usd,75000,"New York, NY",1417,"[10, 674, 423, 97, 136, 47, 6, 3, 3, 1, 0]","[10.0, 25.0, 100.0, 175.0, 300.0, 1000.0, 2500.0, 5000.0, 10000.0, 10000.0, 10000.0]",Medical Inc. The Movie,/projects/1098279580/medical-inc-the-movie
156076,The Big Tiny Co,Product Design,usd,35000,"Sydney, AU",1416,"[35, 300, 300, 205, 200, 229, 75, 53, 8, 3]","[1.0, 69.0, 79.0, 89.0, 89.0, 99.0, 169.0, 194.0, 329.0, 799.0]",The Laptop Stand You've Been Waiting For | The Tiny Tower,/projects/thebigtinyco/the-laptop-stand-youve-been-waiting-for-the-tiny-t
86628,UV Paqlite,Gadgets,usd,67000,"Las Vegas, NV",1416,"[12, 788, 238, 266, 67, 28, 1]","[5.0, 25.0, 37.0, 100.0, 150.0, 250.0, 5000.0]",Ditch the Glow Stick...Let's Glow Green! - The Orb,/projects/theorb/ditch-the-glow-sticklets-glow-green
88931,Jamie Anderson,Science Fiction,gbp,49280,"London, UK",1415,"[41, 38, 261, 144, 150, 92, 100, 117, 39, 36, 186, 31, 55, 10, 16, 8, 25, 4, 8, 10, 2, 6, 3, 0, 2, 0, 3, 1]","[1.62, 8.0, 16.0, 32.0, 32.0, 41.0, 41.0, 47.0, 57.0, 65.0, 81.0, 122.0, 161.0, 203.0, 203.0, 268.0, 284.0, 390.0, 390.0, 406.0, 487.0, 812.0, 1622.0, 2435.0, 4059.0, 4059.0, 8117.0, 8117.0]",Gerry Anderson's Firestorm - Filmed in Ultramarionation,/projects/1717674777/gerry-andersons-firestorm-filmed-in-ultramarionati
203018,Ray Wehrs,Tabletop Games,usd,135000,"Redmond, WA",1415,"[170, 62, 1160, 7]","[1.0, 25.0, 145.0, 435.0]",The Titan Series,/projects/781219801/the-titan-series
130189,Alphonso Ngiam,Product Design,aud,5000,"Melbourne, AU",1415,"[19, 100, 100, 99, 405, 100, 322, 83, 139, 27, 15, 4]","[0.71, 35.0, 42.0, 46.0, 50.0, 53.0, 60.0, 71.0, 81.0, 106.0, 152.0, 354.0]",Aki - The Best Minimalist Bifold Slim Wallet,/projects/1554982336/aki-the-best-minimalist-bifold-slim-wallet
86158,Foobler,Product Design,usd,40000,"San Francisco, CA",1415,"[29, 14, 10, 100, 657, 106, 141, 13, 262, 66]","[1.0, 5.0, 25.0, 35.0, 45.0, 50.0, 65.0, 70.0, 80.0, 110.0]",Foobler: A Smarter Puzzle Feeder for Your Dog,/projects/2frededmonster/foobler-a-smarter-puzzle-feeder-for-your-dog
126020,Jehane Noujaim,Documentary,usd,100000,"New York, NY",1413,"[106, 205, 475, 127, 59, 126, 36, 23, 7, 1, 3]","[1.0, 5.0, 20.0, 50.0, 75.0, 100.0, 250.0, 500.0, 1000.0, 5000.0, 10000.0]",Sundance Award Winning Film on the Egyptian Revolution,/projects/noujaimfilms/the-square-a-film-about-the-egyptian-revolution
14777,Matt Rutledge,Web,usd,10000,"Dallas, TX",1413,"[385, 100, 800, 100, 10, 10]","[1.0, 5.0, 10.0, 11.0, 100.0, 300.0]",The Classic Daily Deal Site,/projects/snapster/the-classic-daily-deal-site
31448,Ascension Games,Video Games,usd,30000,"Stockholm, Sweden",1410,"[44, 17, 450, 564, 93, 127, 23, 12, 16, 9, 9, 4, 8, 13, 9, 6, 0, 0, 1, 1]","[1.0, 5.0, 10.0, 15.0, 25.0, 25.0, 30.0, 40.0, 50.0, 50.0, 60.0, 75.0, 90.0, 100.0, 200.0, 300.0, 300.0, 500.0, 1000.0, 2000.0]",Cornerstone: The Song of Tyrim,/projects/1206086702/cornerstone-the-song-of-tyrim
62953,Gigi D.G.,Webcomics,usd,9750,"Los Angeles, CA",1409,"[183, 33, 418, 328, 90, 150, 48, 46, 16, 12, 46, 7, 7, 2, 1]","[5.0, 15.0, 25.0, 35.0, 40.0, 50.0, 85.0, 95.0, 105.0, 115.0, 160.0, 250.0, 325.0, 500.0, 1000.0]",The Cucumber Quest Book Project,/projects/1003106610/the-cucumber-quest-book-project
413530,Chelsea Thompson,3D Printing,usd,9000,"Little Rock, AR",1409,"[39, 100, 100, 250, 100, 100, 250, 425]","[3.0, 199.0, 199.0, 199.0, 279.0, 279.0, 279.0, 279.0]",QU-BD One Up - Open Source Production Ready 3D Printer,/projects/qu-bd/qu-bd-one-up-open-source-production-ready-3d-print
65601,IronSpike,Webcomics,usd,18500,"Chicago, IL",1409,"[127, 375, 671, 50, 10, 25, 89, 10, 20, 5, 10, 2]","[15.0, 30.0, 40.0, 45.0, 50.0, 55.0, 60.0, 65.0, 75.0, 75.0, 250.0, 500.0]",The Less Than Epic Adventures of TJ and Amal Omnibus!,/projects/ironspike/the-less-than-epic-adventures-of-tj-and-amal-omnib
64881,Requiem Team,Playing Cards,usd,15000,"Stockholm, Sweden",1408,"[4, 265, 25, 588, 60, 5, 2, 204, 1, 3, 23, 82, 9, 21, 37, 70]","[2.0, 11.0, 22.0, 22.0, 30.0, 33.0, 44.0, 44.0, 50.0, 55.0, 55.0, 63.0, 82.0, 95.0, 115.0, 115.0]",Heretic - Custom Playing Cards - Poker Size,/projects/requiemcards/heretic-playing-cards
44579,K-ble,Technology,usd,10000,"Dulles, VA",1408,"[2, 150, 80, 100, 118, 170, 104, 80, 220, 152, 60, 70, 15, 20, 45, 16]","[1.0, 12.0, 12.0, 14.0, 14.0, 16.0, 22.0, 25.0, 27.0, 29.0, 40.0, 50.0, 50.0, 60.0, 70.0, 100.0]",Strong & Rugged Cable for iPhone & iPad in various lengths,/projects/1838638038/ultra-strong-and-rugged-cable-for-iphone-and-ipad
56435,Jason Bulmahn,Tabletop Games,usd,16000,"Seattle, WA",1407,"[28, 22, 79, 100, 1023, 74, 44, 17, 4, 4, 1, 0, 4, 0]","[1.0, 10.0, 20.0, 30.0, 35.0, 45.0, 50.0, 100.0, 200.0, 300.0, 400.0, 500.0, 700.0, 1000.0]","Pirate Loot, A Card Game of Treasure and Treachery",/projects/527426169/pirate-loot-a-card-game-of-treasure-and-treachery
36623,David Whelan,Software,eur,30000,"Dublin, Ireland",1407,"[14, 566, 408, 41, 105, 73, 100, 14, 42, 9, 7, 2]","[6.0, 11.0, 17.0, 23.0, 29.0, 40.0, 57.0, 92.0, 97.0, 172.0, 229.0, 2293.0]",The Apollo 11 Virtual Reality Experience - Education VR,/projects/1436197736/the-apollo-11-virtual-reality-experience-education
115328,Leaf Shave,Product Design,usd,100000,"Pittsburgh, PA",1407,"[31, 200, 500, 474, 185]","[2.0, 49.0, 59.0, 69.0, 129.0]","Leaf Razor: Your Shave, Your Way",/projects/711922845/leaf-razor-shave-for-cents-not-dollars
100420,Linda Goldstein Knowlton,Documentary,usd,80000,"Los Angeles, CA",1406,"[60, 1068, 130, 24, 19, 1, 5, 2, 3, 1, 1, 0, 0, 1]","[10.0, 35.0, 100.0, 150.0, 250.0, 350.0, 500.0, 750.0, 1000.0, 1500.0, 3000.0, 6500.0, 10000.0, 10000.0]",Somewhere Between: A documentary film,/projects/677091478/somewhere-between-a-documentary-film
47993,sekaiproject,Video Games,usd,22000,"Los Angeles, CA",1406,"[61, 3, 250, 433, 109, 33, 202, 100, 45, 16, 13, 16, 8, 100, 10, 5, 0, 0, 0, 0, 0, 0]","[1.0, 10.0, 12.0, 15.0, 20.0, 25.0, 30.0, 40.0, 40.0, 50.0, 60.0, 70.0, 80.0, 100.0, 200.0, 250.0, 2500.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0]",The Human Reignition Project - An English Visual Novel,/projects/sekaiproject/the-human-reignition-project-an-english-visual-nov
114155,Richard Thomas,Tabletop Games,usd,40000,"Macungie, PA",1405,"[44, 7, 1, 2, 125, 0, 1, 295, 16, 9, 163, 250, 186, 31, 20, 20, 41, 23, 14, 63, 38, 3, 12, 6, 3, 3, 2, 8, 4, 10, 2, 1]","[1.0, 5.0, 15.0, 20.0, 25.0, 35.0, 40.0, 50.0, 55.0, 60.0, 65.0, 65.0, 80.0, 95.0, 100.0, 110.0, 125.0, 130.0, 140.0, 140.0, 155.0, 160.0, 175.0, 200.0, 220.0, 230.0, 295.0, 300.0, 305.0, 350.0, 750.0, 2000.0]",Deluxe W20 Changing Breeds,/projects/200664283/deluxe-w20-changing-breeds
78118,Amber Rix,Games,usd,3000,"Tucson, AZ",1405,"[6, 15, 50, 379, 190, 104, 140, 101, 18, 52, 21, 30, 21, 18, 64, 35, 6, 7, 1, 6, 32, 39, 6, 18, 21, 15]","[5.0, 12.0, 12.0, 15.0, 19.0, 24.0, 29.0, 29.0, 36.0, 38.0, 48.0, 49.0, 54.0, 57.0, 59.0, 68.0, 70.0, 95.0, 104.0, 112.0, 120.0, 125.0, 130.0, 199.0, 220.0, 335.0]",Precision Machined Spinning Tops,/projects/124127689/precision-machined-spinning-tops
38694,Disparity Games,Video Games,aud,35000,"Noosaville, AU",1404,"[36, 500, 486, 83, 93, 73, 27, 27, 38, 10, 5, 6, 1]","[0.94, 9.0, 14.0, 22.0, 28.0, 47.0, 47.0, 66.0, 94.0, 141.0, 282.0, 282.0, 939.0]",Ninja Pizza Girl,/projects/1107526107/ninja-pizza-girl
65089,paul wheaton,Documentary,usd,18000,"San Diego, CA",1404,"[325, 104, 28, 150, 94, 290, 237, 39, 14, 75, 6, 17, 1, 1, 0, 0, 0]","[1.0, 5.0, 10.0, 12.0, 24.0, 60.0, 75.0, 95.0, 125.0, 150.0, 200.0, 250.0, 400.0, 1000.0, 1500.0, 1600.0, 2500.0]",World Domination Gardening 3-DVD set,/projects/paulwheaton/permaculture-earthworks-and-hugelkultur-garden-3-d
40157,John Wrot!,Tabletop Games,usd,1450,"Alhambra, CA",1404,"[264, 405, 416, 165, 85, 20, 39, 2]","[9.0, 16.0, 21.0, 28.0, 42.0, 56.0, 63.0, 70.0]",Game-Night Bags,/projects/johnwrot/game-night-bags
33706,Shannon Sun-Higginson,Documentary,usd,20000,"New York, NY",1404,"[938, 300, 29, 23, 12, 10, 13]","[10.0, 25.0, 50.0, 75.0, 100.0, 200.0, 500.0]",GTFO: A Film About Women in Gaming,/projects/shannonsun/gtfo
45641,Ollie Aplin,Product Design,gbp,17500,"Brighton and Hove City, UK",1403,"[451, 30, 726, 43, 50, 78, 14, 2, 1]","[2.77, 39.0, 42.0, 49.0, 78.0, 83.0, 194.0, 208.0, 347.0]",Mind Journal: A Groundbreaking New Journal For Guys,/projects/roughtype/mind-journal-a-groundbreaking-new-journal-for-men
70414,Scott Johnson,Webcomics,usd,20000,"Salt Lake City, UT",1403,"[5, 57, 409, 300, 388, 27, 23, 15, 11, 21, 134, 3, 4]","[5.0, 10.0, 20.0, 25.0, 35.0, 60.0, 100.0, 125.0, 125.0, 125.0, 150.0, 250.0, 500.0]",The MyExtraLife Comic Definitive Collection,/projects/1484095571/the-myextralife-comic-definitive-collection
69367,Tom Vasel,Tabletop Games,usd,20000,"Homestead, FL",1402,"[112, 371, 459, 10, 100, 88, 50, 50, 100, 3, 1, 1, 1, 1, 1, 1, 18, 3, 0, 3, 0]","[1.0, 10.0, 35.0, 42.0, 50.0, 60.0, 75.0, 80.0, 100.0, 150.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 250.0, 250.0, 300.0, 400.0, 500.0]",The Dice Tower  - 2013,/projects/tomvasel/the-dice-tower-2013
183800,CowTech,3D Printing,usd,10000,"Big Timber, MT",1400,"[67, 1, 40, 2, 20, 841, 19, 343, 58]","[1.0, 10.0, 20.0, 20.0, 79.0, 99.0, 119.0, 149.0, 179.0]",CowTech Ciclop - $99 Open Source 3D Scanner,/projects/701089851/cowtech-ciclop-99-open-source-3d-scanner
220158,Tim Hickman,Product Design,usd,100000,"Danville, CA",1400,"[5, 200, 133, 200, 537, 97, 203, 0, 4]","[5.0, 65.0, 75.0, 135.0, 150.0, 200.0, 219.0, 400.0, 800.0]",California Headphones - Premium Metal & Leather Design,/projects/californiaheadphones/california-headphones-premium-metal-and-leather-de
28534,Damien George,DIY Electronics,gbp,6000,"Cambridge, UK",1399,"[288, 50, 268, 499, 144, 111, 3, 1]","[10.0, 13.0, 14.0, 20.0, 50.0, 100.0, 498.0, 996.0]",MicroPython on the ESP8266: beautifully easy IoT,/projects/214379695/micropython-on-the-esp8266-beautifully-easy-iot
23206,Apex Publications,Anthologies,usd,10000,"Lexington, KY",1399,"[742, 284, 16, 90, 75, 62, 36, 0, 11, 14, 5, 5, 10, 19, 5, 5, 4]","[5.0, 15.0, 15.0, 20.0, 20.0, 25.0, 25.0, 25.0, 30.0, 30.0, 35.0, 40.0, 45.0, 50.0, 55.0, 125.0, 135.0]",Upside Down: Inverted Tropes in Storytelling Anthology,/projects/apexpublications/upside-down-inverted-tropes-in-storytelling-anthol
77471,Kill Screen,Games,usd,68000,"Brooklyn, NY",1399,"[382, 192, 207, 75, 75, 276, 56, 30, 35, 12, 8, 1, 2]","[5.0, 25.0, 30.0, 50.0, 50.0, 75.0, 80.0, 125.0, 130.0, 200.0, 500.0, 1000.0, 2500.0]",The New Kill Screen Magazine,/projects/killscreen/help-kill-screen-reinvent-their-magazine
41334,Last Limb LLC,Video Games,usd,40000,"Brooklyn, NY",1399,"[19, 145, 774, 159, 122, 32, 31, 29, 19, 18, 7, 1, 3, 2, 0]","[2.0, 10.0, 12.0, 20.0, 25.0, 35.0, 44.0, 45.0, 75.0, 100.0, 150.0, 250.0, 500.0, 1000.0, 5000.0]",Organic Panic - Worms meets Little Big Planet!,/projects/1168870049/organic-panic-a-physics-puzzler-where-you-build-th
36442,Jon Peter Lewis,Country &amp; Folk,usd,30000,"Salt Lake City, UT",1398,"[187, 521, 420, 42, 40, 105, 18, 18, 6, 14, 8, 4, 2, 1, 0, 0, 0, 0, 0]","[1.0, 5.0, 25.0, 50.0, 50.0, 50.0, 75.0, 100.0, 100.0, 100.0, 250.0, 500.0, 1000.0, 1000.0, 1000.0, 2000.0, 5000.0, 10000.0, 10000.0]",Midas Whale Album,/projects/949450857/midas-whale-album
78822,Jonathan Jeffrey Lai,Tabletop Games,cad,7000,"Toronto, Canada",1398,"[108, 699, 464, 93, 3]","[22.0, 29.0, 33.0, 113.0, 1132.0]",Draconis Invasion: The Dark Fantasy Deck-Building Game,/projects/loudaboutgame/draconis-invasion-the-dark-fantasy-deck-building-g
